Zip	State	County	City	ZrentValue
39272	MS	Hinds	Byram	1185
21074	MD	Carroll	Hampstead	1707
30656	GA	Walton	Monroe	1205
27525	NC	Franklin	Franklinton	1137
1748	MA	Middlesex	Town of Hopkinton	2675
72908	AR	Sebastian	Fort Smith	981
28460	NC	Onslow	North Topsail Beach	1100
93927	CA	Monterey	Greenfield	1669
37188	TN	Robertson	White House	1396
15243	PA	Allegheny	Pittsburgh	1560
75103	TX	Van Zandt	Canton	1294
33981	FL	Charlotte	Port Charlotte	1964
66207	KS	Johnson	Overland Park	1848
12771	NY	Orange	Port Jervis	1397
46403	IN	Lake	Gary	882
72103	AR	Pulaski	Little Rock	979
38571	TN	Cumberland	Crossville	1061
31220	GA	Bibb	Macon	1152
97218	OR	Multnomah	Portland	1853
30401	GA	Emanuel	Swainsboro	872
76118	TX	Tarrant	Richland Hills	1481
29860	SC	Aiken	North Augusta	1249
61866	IL	Champaign	Rantoul	916
61068	IL	Ogle	Rochelle	1209
25411	WV	Morgan	Berkeley Springs	1117
77801	TX	Brazos	Bryan	1158
30276	GA	Coweta	Senoia	1435
31023	GA	Dodge	Eastman	942
1118	MA	Hampden	Springfield	1496
72936	AR	Sebastian	Greenwood	937
33167	FL	Miami-Dade	Westview	1721
1520	MA	Worcester	Holden	1925
23838	VA	Chesterfield	Chesterfield	1746
31501	GA	Ware	Waycross	841
85658	AZ	Pima	Marana	1570
14201	NY	Erie	Buffalo	957
11780	NY	Suffolk	Saint James	2928
59501	MT	Hill	Havre	1050
12839	NY	Washington	Hudson Falls	1437
94505	CA	Contra Costa	Discovery Bay	2604
17067	PA	Lebanon	Jackson Township	1100
62034	IL	Madison	Glen Carbon	1397
81003	CO	Pueblo	Pueblo	846
26105	WV	Wood	Vienna	1000
21210	MD	Baltimore City	Baltimore	2111
62948	IL	Williamson	Herrin	798
20012	DC	District of Columbia	Washington	2961
72114	AR	Pulaski	North Little Rock	649
19806	DE	New Castle	Wilmington	1520
20186	VA	Fauquier	Warrenton	1830
94556	CA	Contra Costa	Moraga	4581
32653	FL	Alachua	Gainesville	1341
14513	NY	Wayne	Newark	1212
6416	CT	Middlesex	Cromwell	1503
28016	NC	Gaston	Bessemer City	865
22026	VA	Prince William	Dumfries	1764
48130	MI	Washtenaw	Dexter	1896
11362	NY	Queens	New York	2284
81601	CO	Garfield	Glenwood Springs	2177
1532	MA	Worcester	Town of Northborough	2345
45233	OH	Hamilton	Cincinnati	1381
29061	SC	Richland	Hopkins	1047
6413	CT	Middlesex	Clinton	1493
25313	WV	Kanawha	Cross Lanes	958
95954	CA	Butte	Magalia	1204
71302	LA	Rapides	Alexandria	786
27932	NC	Chowan	Edenton	1047
40444	KY	Garrard	Lancaster	907
60463	IL	Cook	Palos Heights	1870
93268	CA	Kern	Taft	949
27574	NC	Person	Roxboro	996
97365	OR	Lincoln	Newport	1448
34432	FL	Marion	Dunnellon	1139
97386	OR	Linn	Sweet Home	1097
91436	CA	Los Angeles	Los Angeles	6054
23663	VA	Hampton City	Hampton	998
15057	PA	Washington	Mc Donald	1381
78701	TX	Travis	Austin	2305
7940	NJ	Morris	Madison	3006
16686	PA	Blair	Tyrone Township	968
77059	TX	Harris	Houston	2191
79403	TX	Lubbock	Lubbock	826
94709	CA	Alameda	Berkeley	3220
7514	NJ	Passaic	Paterson	1476
30103	GA	Bartow	Adairsville	1004
93923	CA	Monterey	Carmel	4090
7481	NJ	Bergen	Wyckoff	3296
75773	TX	Wood	Mineola	1250
99344	WA	Adams	Othello	1188
95814	CA	Sacramento	Sacramento	1529
87104	NM	Bernalillo	Albuquerque	1182
95010	CA	Santa Cruz	Capitola	2831
68108	NE	Douglas	Omaha	972
19518	PA	Berks	Amity Township	1603
95066	CA	Santa Cruz	Scotts Valley	3387
96749	HI	Hawaii	Keaau	1551
35115	AL	Shelby	Montevallo	1062
44875	OH	Richland	Shelby	751
22553	VA	Spotsylvania	Spotsylvania	1240
53404	WI	Racine	Racine	988
77474	TX	Austin	Sealy	1453
16503	PA	Erie	Erie	708
23509	VA	Norfolk City	Norfolk	1197
79412	TX	Lubbock	Lubbock	926
36567	AL	Baldwin	Robertsdale	1176
7733	NJ	Monmouth	Holmdel	3431
33843	FL	Polk	Frostproof	941
34972	FL	Okeechobee	Okeechobee	1222
8062	NJ	Gloucester	Harrison Township	2554
48017	MI	Oakland	Clawson	1383
55130	MN	Ramsey	Saint Paul	1293
32615	FL	Alachua	Alachua	1329
20194	VA	Fairfax	Reston	2481
54636	WI	La Crosse	Holmen	1152
70538	LA	Saint Mary	Franklin	994
13215	NY	Onondaga	Onondaga	1725
14901	NY	Chemung	Town of Elmira	839
53959	WI	Sauk	Reedsburg	1118
75244	TX	Dallas	Dallas	2761
72921	AR	Crawford	Alma	1056
33896	FL	Osceola	Citrus Ridge	1395
73122	OK	Oklahoma	Warr Acres	986
6117	CT	Hartford	West Hartford	2266
11411	NY	Queens	New York	2259
44119	OH	Cuyahoga	Cleveland	902
7044	NJ	Essex	Verona	2173
78645	TX	Travis	Lago Vista	1703
43125	OH	Franklin	Groveport	1240
62294	IL	Madison	Troy	1340
99218	WA	Spokane	Fairwood	1443
79549	TX	Scurry	Snyder	1030
1095	MA	Hampden	Town of Wilbraham	1988
76266	TX	Denton	Sanger	1529
34715	FL	Lake	Clermont	1403
70452	LA	Saint Tammany	Pearl River	1269
97141	OR	Tillamook	Tillamook	1452
6461	CT	New Haven	Milford	1871
15061	PA	Beaver	Center Township	1123
23093	VA	Louisa	Louisa	1262
78219	TX	Bexar	Kirby	1045
29369	SC	Spartanburg	Moore	1287
2632	MA	Barnstable	Barnstable	1905
48855	MI	Livingston	Howell	1535
6519	CT	New Haven	New Haven	1292
38139	TN	Shelby	Germantown	2720
75057	TX	Denton	Lewisville	1490
34488	FL	Marion	Silver Springs	996
97138	OR	Clatsop	Seaside	1578
25504	WV	Cabell	Barboursville	1030
93263	CA	Kern	Shafter	1190
37854	TN	Roane	Rockwood	818
44718	OH	Stark	Canton	1491
24739	WV	Mercer	Princeton	907
78248	TX	Bexar	San Antonio	2313
76707	TX	McLennan	Waco	819
35645	AL	Lauderdale	Killen	936
60433	IL	Will	Joliet	1258
28697	NC	Wilkes	Wilkesboro	1126
21620	MD	Kent	Chestertown	1488
36272	AL	Calhoun	Piedmont	734
41230	KY	Lawrence	Louisa	921
48381	MI	Oakland	Milford Township	1954
74467	OK	Wagoner	Wagoner	919
98321	WA	Pierce	Buckley	1782
14301	NY	Niagara	Niagara Falls	658
63025	MO	Saint Louis	Eureka	1600
28551	NC	Lenoir	La Grange	891
72227	AR	Pulaski	Little Rock	1332
20619	MD	Saint Marys	California	1610
19968	DE	Sussex	Milton	1419
43608	OH	Lucas	Toledo	655
53717	WI	Dane	Madison	1845
18643	PA	Luzerne	Exeter Township	1013
19975	DE	Sussex	Selbyville	1464
73644	OK	Beckham	Elk City	930
37777	TN	Blount	Louisville	1189
1864	MA	Middlesex	North Reading	2505
10470	NY	Bronx	New York	1798
53074	WI	Ozaukee	Town of Port Washington	1360
11426	NY	Queens	New York	2311
75762	TX	Smith	Tyler	1342
32669	FL	Alachua	Newberry	1410
52003	IA	Dubuque	Dubuque	1204
48189	MI	Washtenaw	Whitmore Lake	1641
67002	KS	Butler	Andover	1455
43205	OH	Franklin	Columbus	889
47601	IN	Warrick	Boonville	972
55107	MN	Ramsey	Saint Paul	1337
98660	WA	Clark	Vancouver	1531
70394	LA	Lafourche	Raceland	1127
19056	PA	Bucks	Levittown	1733
60191	IL	Du Page	Wood Dale	1795
47620	IN	Posey	Mount Vernon	1021
76207	TX	Denton	Denton	1623
1835	MA	Essex	Haverhill	1777
99611	AK	Kenai Peninsula	Kenai	1360
68776	NE	Dakota	South Sioux City	1139
8736	NJ	Monmouth	Manasquan	2852
66112	KS	Wyandotte	Kansas City	933
67220	KS	Sedgwick	Wichita	1163
31032	GA	Jones	Gray	1128
49079	MI	Van Buren	Paw Paw	1095
19522	PA	Berks	Fleetwood	1300
92845	CA	Orange	Garden Grove	2829
70814	LA	East Baton Rouge	Baton Rouge	1309
44141	OH	Cuyahoga	Brecksville	1976
6812	CT	Fairfield	New Fairfield	2154
14843	NY	Steuben	Hornell	1069
29601	SC	Greenville	Greenville	1287
67301	KS	Montgomery	Independence	696
78015	TX	Bexar	Fair Oaks Ranch	2811
15219	PA	Allegheny	Pittsburgh	1142
88260	NM	Lea	Lovington	943
1850	MA	Middlesex	Lowell	1941
28315	NC	Moore	Aberdeen	1245
55376	MN	Wright	Saint Michael	1609
14619	NY	Monroe	Rochester	1093
36541	AL	Mobile	Grand Bay	1016
10601	NY	Westchester	White Plains	2515
1331	MA	Worcester	Town of Athol	1308
15209	PA	Allegheny	Shaler Township	1195
29936	SC	Jasper	Ridgeland	1165
7446	NJ	Bergen	Ramsey	2702
77651	TX	Jefferson	Port Neches	1365
15215	PA	Allegheny	O'Hara Township	1421
5602	VT	Washington	Montpelier	1542
28372	NC	Robeson	Pembroke	788
95338	CA	Mariposa	Mariposa	1493
34669	FL	Pasco	Hudson	1257
2771	MA	Bristol	Seekonk	1877
7059	NJ	Somerset	Warren	3540
28465	NC	Brunswick	Oak Island	1231
34479	FL	Marion	Ocala	932
55398	MN	Sherburne	Zimmerman	1444
35217	AL	Jefferson	Tarrant	748
66606	KS	Shawnee	Topeka	751
30107	GA	Cherokee	Ball Ground	1409
8882	NJ	Middlesex	South River	2064
14210	NY	Erie	Buffalo	804
1730	MA	Middlesex	Bedford	2901
3106	NH	Merrimack	Town of Hooksett	1629
19096	PA	Montgomery	Wynnewood	2875
33413	FL	Palm Beach	Greenacres	1906
2382	MA	Plymouth	Whitman	1939
60526	IL	Cook	La Grange Park	2016
48301	MI	Oakland	Bloomfield Hills	2992
37406	TN	Hamilton	Chattanooga	857
17517	PA	Lancaster	Denver	1110
29920	SC	Beaufort	Saint Helena Island	1840
43326	OH	Hardin	Kenton	911
55442	MN	Hennepin	Plymouth	1896
32968	FL	Indian River	Vero Beach	1651
22044	VA	Fairfax	Falls Church	2139
87413	NM	San Juan	Bloomfield	1012
81416	CO	Delta	Delta	1189
60026	IL	Cook	Glenview	3149
2090	MA	Norfolk	Westwood	3071
38572	TN	Cumberland	Crossville	1061
10606	NY	Westchester	White Plains	2994
20650	MD	Saint Marys	Leonardtown	1721
46107	IN	Marion	Beech Grove	959
77703	TX	Jefferson	Beaumont	813
12701	NY	Sullivan	Thompson	1209
36527	AL	Baldwin	Spanish Fort	1686
34984	FL	Saint Lucie	Port Saint Lucie	1418
23150	VA	Henrico	Sandston	1194
67337	KS	Montgomery	Coffeyville	649
35180	AL	Jefferson	Warrior	1033
64507	MO	Buchanan	Saint Joseph	675
33403	FL	Palm Beach	Lake Park	1547
33498	FL	Palm Beach	Boca Raton	2766
95451	CA	Lake	Kelseyville	1415
6084	CT	Tolland	Tolland	1862
74110	OK	Tulsa	Tulsa	690
34950	FL	Saint Lucie	Fort Pierce	997
97367	OR	Lincoln	Lincoln City	1459
30461	GA	Bulloch	Statesboro	1146
72207	AR	Pulaski	Little Rock	1478
1527	MA	Worcester	Millbury	1656
98363	WA	Clallam	Port Angeles	1365
29033	SC	Lexington	Cayce	934
10965	NY	Rockland	Orangetown	2686
67010	KS	Butler	Augusta	896
34450	FL	Citrus	Inverness	1004
40175	KY	Hardin	Vine Grove	993
33859	FL	Polk	Lake Wales	1194
28748	NC	Buncombe	Leicester	1412
28467	NC	Brunswick	Carolina Shores	1180
19036	PA	Delaware	Darby Township	1255
45402	OH	Montgomery	Dayton	671
6795	CT	Litchfield	Watertown	1602
99114	WA	Stevens	Colville	1197
2673	MA	Barnstable	Yarmouth	1545
81620	CO	Eagle	Avon	3337
95252	CA	Calaveras	Valley Springs	1583
40208	KY	Jefferson	Louisville	846
35120	AL	Saint Clair	Argo	1273
37760	TN	Jefferson	Jefferson City	1029
83406	ID	Bonneville	Ammon	1140
66214	KS	Johnson	Overland Park	1603
46113	IN	Marion	Indianapolis	1198
28021	NC	Gaston	Cherryville	917
13066	NY	Onondaga	Town of Manlius	1850
6096	CT	Hartford	Windsor Locks	1460
15066	PA	Beaver	New Brighton	835
46373	IN	Lake	Saint John	1781
78255	TX	Bexar	San Antonio	2296
41701	KY	Perry	Hazard	843
2903	RI	Providence	Providence	1489
36111	AL	Montgomery	Montgomery	938
77868	TX	Grimes	Navasota	1296
70422	LA	Tangipahoa	Amite	1153
77336	TX	Harris	Houston	1487
12538	NY	Dutchess	Hyde Park	1756
93442	CA	San Luis Obispo	Morro Bay	2338
18964	PA	Montgomery	Franconia	1729
14622	NY	Monroe	Irondequoit	1290
70583	LA	Lafayette	Scott	1192
8215	NJ	Atlantic	Galloway	1440
95203	CA	San Joaquin	Stockton	1243
37218	TN	Davidson	Nashville	1374
84014	UT	Davis	Centerville	1632
53532	WI	Dane	De Forest	1521
87015	NM	Santa Fe	Edgewood	1325
10005	NY	New York	New York	3867
60458	IL	Cook	Justice	1580
28604	NC	Watauga	Beech Mountain	1228
45506	OH	Clark	Springfield	610
85128	AZ	Pinal	Coolidge	870
14613	NY	Monroe	Rochester	936
98070	WA	King	Vashon	2378
2540	MA	Barnstable	Town of Falmouth	2041
53818	WI	Grant	Platteville	1141
27358	NC	Guilford	Summerfield	1568
64082	MO	Jackson	Lees Summit	1785
95453	CA	Lake	Lakeport	1394
6706	CT	New Haven	Waterbury	1251
70525	LA	Acadia	Church Point	1101
77447	TX	Harris	Hockley	1479
18202	PA	Luzerne	Hazle Township	953
93301	CA	Kern	Bakersfield	1088
75647	TX	Gregg	Gladewater	1115
15224	PA	Allegheny	Pittsburgh	1206
8070	NJ	Salem	Pennsville Township	1196
86327	AZ	Yavapai	Dewey-Humboldt	1409
2420	MA	Middlesex	Lexington	3308
2767	MA	Bristol	Raynham	1860
35750	AL	Madison	Hazel Green	957
33955	FL	Charlotte	Punta Gorda	2032
93247	CA	Tulare	Lindsay	1082
14608	NY	Monroe	Rochester	884
5468	VT	Chittenden	Milton	1685
60555	IL	Du Page	Warrenville	1642
63051	MO	Jefferson	Byrnes Mill	1095
2045	MA	Plymouth	Hull	2190
97408	OR	Lane	Eugene	1657
18509	PA	Lackawanna	Scranton	912
7828	NJ	Morris	Budd Lake	2213
29626	SC	Anderson	Anderson	875
29672	SC	Oconee	Seneca	1420
64505	MO	Buchanan	Saint Joseph	660
48118	MI	Washtenaw	Chelsea	1780
4530	ME	Sagadahoc	Bath	1328
72714	AR	Benton	Bella Vista	1103
77422	TX	Brazoria	Brazoria	1497
49337	MI	Newaygo	Newaygo	966
87532	NM	Rio Arriba	Espanola	1422
7762	NJ	Monmouth	Spring Lake Heights	2966
3087	NH	Rockingham	Windham	2358
94805	CA	Contra Costa	Richmond	2529
6418	CT	New Haven	Derby	1419
89138	NV	Clark	Las Vegas	1851
85266	AZ	Maricopa	Scottsdale	3457
45415	OH	Montgomery	Clayton	1095
33035	FL	Miami-Dade	Homestead	1402
19473	PA	Montgomery	Perkiomen	1840
93221	CA	Tulare	Exeter	1226
62896	IL	Franklin	West Frankfort	868
98065	WA	King	Snoqualmie	2586
10302	NY	Richmond	New York	2059
77701	TX	Jefferson	Beaumont	846
41653	KY	Floyd	Prestonsburg	867
24121	VA	Franklin	Moneta	1467
47807	IN	Vigo	Terre Haute	583
82935	WY	Sweetwater	Green River	1425
43558	OH	Fulton	Swanton	1221
15522	PA	Bedford	Bedford Township	1127
95673	CA	Sacramento	Rio Linda	1466
97056	OR	Columbia	Scappoose	1669
90402	CA	Los Angeles	Santa Monica	12490
32254	FL	Duval	Jacksonville	795
64503	MO	Buchanan	Saint Joseph	678
33527	FL	Hillsborough	Dover	1509
60192	IL	Cook	Hoffman Estates	2135
21128	MD	Baltimore	Perry Hall	1861
32569	FL	Okaloosa	Mary Esther	1202
35954	AL	Etowah	Attalla	802
89423	NV	Douglas	Minden	2172
97024	OR	Multnomah	Fairview	1761
27573	NC	Person	Roxboro	882
95030	CA	Santa Clara	Los Gatos	5870
50219	IA	Marion	Pella	1267
81008	CO	Pueblo	Pueblo	1305
64079	MO	Platte	Platte City	1457
46064	IN	Madison	Pendleton	1121
98390	WA	Pierce	Sumner	1645
22181	VA	Fairfax	Vienna	3090
70447	LA	Saint Tammany	Madisonville	1792
19525	PA	Montgomery	New Hanover	1867
85350	AZ	Yuma	Somerton	882
62236	IL	Monroe	Columbia	1440
48374	MI	Oakland	Novi	2838
6477	CT	New Haven	Orange	2156
7663	NJ	Bergen	Saddle Brook	2199
37404	TN	Hamilton	Chattanooga	882
89410	NV	Douglas	Gardnerville	1760
93433	CA	San Luis Obispo	Grover Beach	2080
48836	MI	Livingston	Fowlerville	1457
63113	MO	Saint Louis City	Saint Louis	801
77587	TX	Harris	South Houston	1215
1746	MA	Middlesex	Holliston	2419
44667	OH	Wayne	Orrville	1108
77445	TX	Waller	Hempstead	1297
43953	OH	Jefferson	Wintersville	838
37073	TN	Robertson	Greenbrier	1287
89460	NV	Douglas	Gardnerville	1396
12528	NY	Ulster	Lloyd	1735
75409	TX	Collin	Anna	1538
60471	IL	Cook	Richton Park	1520
51401	IA	Carroll	Carroll	1092
25425	WV	Jefferson	Harpers Ferry	1327
66002	KS	Atchison	Atchison	810
30337	GA	Fulton	College Park	1172
49230	MI	Jackson	Brooklyn	1164
94707	CA	Alameda	Berkeley	4185
33966	FL	Lee	Fort Myers	1748
81506	CO	Mesa	Grand Junction	1387
39540	MS	Harrison	Diberville	937
8009	NJ	Camden	Berlin Borough	1801
63134	MO	Saint Louis	Berkeley	805
44721	OH	Stark	Canton	1264
94904	CA	Marin	Kentfield	5920
65583	MO	Pulaski	Waynesville	935
76177	TX	Tarrant	Fort Worth	1699
36617	AL	Mobile	Mobile	751
44117	OH	Cuyahoga	Euclid	1045
49720	MI	Charlevoix	Charlevoix	1143
34731	FL	Lake	Fruitland Park	1225
11428	NY	Queens	New York	2264
56187	MN	Nobles	Worthington	1138
34452	FL	Citrus	Inverness	933
68512	NE	Lancaster	Lincoln	1453
10941	NY	Orange	Scotchtown	1816
15065	PA	Allegheny	Harrison Township	931
37721	TN	Knox	Corryton	1138
72012	AR	White	Beebe	958
98674	WA	Cowlitz	Woodland	1680
15003	PA	Beaver	Ambridge	802
34610	FL	Pasco	Shady Hills	1299
45067	OH	Butler	Trenton	1157
35212	AL	Jefferson	Birmingham	746
20613	MD	Prince Georges	Brandywine	1977
55444	MN	Hennepin	Brooklyn Park	1562
39470	MS	Pearl River	Poplarville	1059
67209	KS	Sedgwick	Wichita	1201
22835	VA	Page	Luray	1183
59301	MT	Custer	Miles City	1002
77037	TX	Harris	Houston	1241
86322	AZ	Yavapai	Camp Verde	1312
95605	CA	Yolo	West Sacramento	1458
34448	FL	Citrus	Homosassa	1217
90670	CA	Los Angeles	Santa Fe Springs	2358
2120	MA	Suffolk	Boston	3005
44260	OH	Portage	Mogadore	1148
73108	OK	Oklahoma	Oklahoma City	670
39475	MS	Lamar	Purvis	1194
38358	TN	Gibson	Milan	826
13207	NY	Onondaga	Syracuse	1113
27023	NC	Forsyth	Lewisville	1303
17740	PA	Lycoming	Jersey Shore	921
60457	IL	Cook	Hickory Hills	1712
11738	NY	Suffolk	Farmingville	2280
12210	NY	Albany	Albany	1046
97205	OR	Multnomah	Portland	1910
2452	MA	Middlesex	Waltham	2593
37772	TN	Loudon	Lenoir City	1238
61764	IL	Livingston	Pontiac	1080
76550	TX	Lampasas	Lampasas	1181
18444	PA	Lackawanna	Madison Township	1439
30110	GA	Haralson	Bremen	1044
44811	OH	Huron	Bellevue	953
23836	VA	Chesterfield	Chester	1507
91502	CA	Los Angeles	Burbank	2559
27249	NC	Guilford	Gibsonville	955
64060	MO	Clay	Kearney	1401
7012	NJ	Passaic	Clifton	1986
33875	FL	Highlands	Sebring	1252
75791	TX	Smith	Whitehouse	1257
6475	CT	Middlesex	Old Saybrook	1773
27522	NC	Granville	Creedmoor	1205
39563	MS	Jackson	Moss Point	776
3878	NH	Strafford	Somersworth	1577
37341	TN	Hamilton	Harrison	1289
41048	KY	Boone	Hebron	1378
17870	PA	Snyder	Penn Township	1200
10520	NY	Westchester	Croton-on-Hudson	2938
20132	VA	Loudoun	Purcellville	2414
67060	KS	Sedgwick	Haysville	924
39574	MS	Harrison	Saucier	1147
85602	AZ	Cochise	Benson	815
98528	WA	Mason	Belfair	1358
4345	ME	Kennebec	Gardiner	1074
12095	NY	Fulton	Town of Johnstown	1322
93960	CA	Monterey	Soledad	1786
1105	MA	Hampden	Springfield	1242
1778	MA	Middlesex	Wayland	2962
14810	NY	Steuben	Town of Bath	1171
13676	NY	Saint Lawrence	Town of Potsdam	1292
18036	PA	Lehigh	Upper Saucon Township	1699
48173	MI	Wayne	Brownstown	1105
15207	PA	Allegheny	Pittsburgh	910
15370	PA	Greene	Franklin Township	1047
16428	PA	Erie	North East Township	1035
33776	FL	Pinellas	Seminole	1859
29907	SC	Beaufort	Beaufort	1556
48609	MI	Saginaw	Saginaw	905
95650	CA	Placer	Loomis	2203
17362	PA	York	North Codorus Township	1291
38866	MS	Lee	Saltillo	1159
30204	GA	Lamar	Barnesville	926
32136	FL	Flagler	Flagler Beach	1736
19153	PA	Philadelphia	Philadelphia	1195
3045	NH	Hillsborough	Goffstown	1780
6110	CT	Hartford	West Hartford	1660
63143	MO	Saint Louis	Maplewood	1134
88021	NM	Dona Ana	Anthony	911
81650	CO	Garfield	Rifle	1299
27944	NC	Perquimans	Hertford	1086
35768	AL	Jackson	Scottsboro	835
99338	WA	Benton	Kennewick	1754
19934	DE	Kent	Camden	1265
28753	NC	Madison	Marshall	1157
6076	CT	Tolland	Stafford Springs	1521
97448	OR	Lane	Junction City	1400
66219	KS	Johnson	Lenexa	1967
17754	PA	Lycoming	Montoursville	1138
43567	OH	Fulton	Wauseon	1112
8069	NJ	Salem	Carneys Point Township	1146
93930	CA	Monterey	King City	1629
78405	TX	Nueces	Corpus Christi	950
49224	MI	Calhoun	Albion	833
33187	FL	Miami-Dade	Richmond West	2212
32696	FL	Levy	Williston	1158
73111	OK	Oklahoma	Oklahoma City	742
24084	VA	Pulaski	Dublin	1070
55792	MN	Saint Louis	Virginia	723
25311	WV	Kanawha	Charleston	969
75644	TX	Upshur	Gilmer	1233
45694	OH	Scioto	Wheelersburg	1032
27524	NC	Johnston	Four Oaks	1060
91377	CA	Ventura	Oak Park	3449
30650	GA	Morgan	Madison	1306
7503	NJ	Passaic	Paterson	1591
29334	SC	Spartanburg	Duncan	1251
77085	TX	Harris	Houston	1343
95357	CA	Stanislaus	Modesto	1484
32754	FL	Brevard	Mims	1341
30517	GA	Gwinnett	Braselton	1472
75418	TX	Fannin	Bonham	1179
33534	FL	Hillsborough	Gibsonton	1368
8846	NJ	Middlesex	Middlesex	2052
85007	AZ	Maricopa	Phoenix	1183
93203	CA	Kern	Arvin	1151
20855	MD	Montgomery	Derwood	2411
55056	MN	Chisago	North Branch	1381
94502	CA	Alameda	Alameda	3457
49345	MI	Kent	Sparta	1308
97027	OR	Clackamas	Gladstone	1855
48079	MI	Saint Clair	Saint Clair	1152
60064	IL	Lake	North Chicago	1248
29697	SC	Anderson	Williamston	933
81082	CO	Las Animas	Trinidad	1242
28650	NC	Catawba	Maiden	924
49849	MI	Marquette	Ishpeming	852
54521	WI	Vilas	Eagle River	1116
72110	AR	Conway	Morrilton	787
20639	MD	Calvert	Huntingtown	2038
32766	FL	Seminole	Oviedo	2005
29812	SC	Barnwell	Barnwell	943
98360	WA	Pierce	Orting	1703
2748	MA	Bristol	Dartmouth	1779
53715	WI	Dane	Madison	1804
21666	MD	Queen Annes	Stevensville	1830
55387	MN	Carver	Waconia	1789
90623	CA	Orange	La Palma	3007
61705	IL	McLean	Bloomington	1396
89815	NV	Elko	Spring Creek	1359
7001	NJ	Middlesex	Woodbridge Township	1945
72212	AR	Pulaski	Little Rock	1858
44614	OH	Stark	Canal Fulton	1195
23875	VA	Prince George	Prince George	1325
50111	IA	Polk	Grimes	1580
60503	IL	Kane	Aurora	1879
32081	FL	Saint Johns	Ponte Vedra	2153
59860	MT	Lake	Polson	1143
95946	CA	Nevada	Penn Valley	1799
10804	NY	Westchester	New Rochelle	4656
76103	TX	Tarrant	Fort Worth	1228
7670	NJ	Bergen	Tenafly	3746
44054	OH	Lorain	Sheffield Lake	992
19390	PA	Chester	Penn Township	1726
98579	WA	Thurston	Rochester	1465
91345	CA	Los Angeles	Los Angeles	2538
84501	UT	Carbon	Price	946
55374	MN	Hennepin	Rogers	1848
37135	TN	Williamson	Nolensville	2304
2332	MA	Plymouth	Town of Duxbury	2819
97221	OR	Multnomah	Portland	2424
32641	FL	Alachua	Gainesville	923
50323	IA	Polk	Urbandale	2231
76692	TX	Hill	Whitney	1143
77708	TX	Jefferson	Beaumont	1179
32827	FL	Orange	Orlando	1787
37924	TN	Knox	Knoxville	1106
2481	MA	Norfolk	Wellesley	5335
48732	MI	Bay	Hampton Township	947
13492	NY	Oneida	Whitesboro	1341
29401	SC	Charleston	Charleston	3189
39059	MS	Copiah	Crystal Springs	882
18960	PA	Bucks	Sellersville	1610
76384	TX	Wilbarger	Vernon	1035
19970	DE	Sussex	Ocean View	1442
7204	NJ	Union	Roselle Park	1868
41094	KY	Boone	Walton	1342
92314	CA	San Bernardino	Big Bear City	1251
78861	TX	Medina	Hondo	1213
82520	WY	Fremont	Lander	1161
62812	IL	Franklin	Benton	884
6424	CT	Middlesex	Town of East Hampton	1514
8534	NJ	Mercer	Hopewell Township	2605
32579	FL	Okaloosa	Shalimar	1412
78121	TX	Wilson	La Vernia	1710
1569	MA	Worcester	Uxbridge	1761
50428	IA	Cerro Gordo	Clear Lake	986
31791	GA	Worth	Sylvester	886
61853	IL	Champaign	Mahomet	1332
29669	SC	Anderson	West Pelzer	1016
14219	NY	Erie	Town of Hamburg	1192
2339	MA	Plymouth	Hanover	2322
45309	OH	Montgomery	Brookville	1104
46320	IN	Lake	Hammond	871
19129	PA	Philadelphia	Philadelphia	1459
77441	TX	Fort Bend	Fulshear	2546
92007	CA	San Diego	Encinitas	3924
48623	MI	Saginaw	Freeland	1026
55805	MN	Saint Louis	Duluth	1174
36877	AL	Lee	Smiths Station	1077
25403	WV	Berkeley	Martinsburg	1444
46561	IN	Saint Joseph	Osceola	1412
3766	NH	Grafton	Lebanon	1468
44905	OH	Richland	Mansfield	676
6238	CT	Tolland	Coventry	1593
1119	MA	Hampden	Springfield	1467
6903	CT	Fairfield	Stamford	3738
18055	PA	Northampton	Lower Saucon Township	1497
2364	MA	Plymouth	Town of Kingston	2071
70739	LA	East Baton Rouge	Greenwell Springs	1460
43604	OH	Lucas	Toledo	683
27608	NC	Wake	Raleigh	2279
43064	OH	Madison	Plain City	1623
94065	CA	San Mateo	Redwood City	4162
78629	TX	Gonzales	Gonzales	1293
64128	MO	Jackson	Kansas City	697
2458	MA	Middlesex	Newton	2709
99603	AK	Kenai Peninsula	Homer	1448
62206	IL	Saint Clair	Cahokia	687
25071	WV	Kanawha	Elkview	952
85387	AZ	Maricopa	Surprise	1550
60447	IL	Grundy	Minooka	1720
55409	MN	Hennepin	Minneapolis	1693
55101	MN	Ramsey	Saint Paul	1250
43031	OH	Licking	Johnstown	1480
99006	WA	Spokane	Deer Park	1395
75652	TX	Rusk	Henderson	1155
2333	MA	Plymouth	East Bridgewater	1941
45439	OH	Montgomery	Moraine	841
53085	WI	Sheboygan	Town of Sheboygan Falls	1153
93015	CA	Ventura	Fillmore	2324
