Zip	NoReturns	SingleReturns	UnempComp	StudentLoanDeductions	TaxableIncome
56477	190	30	275	21	7077
56479	330	70	333	47	13059
56481	140	40	147	0	5161
56482	410	120	242	68	15962
56484	230	70	175	41	8967
56501	1180	320	510	191	46094
56510	180	40	0	32	6862
56511	160	70	110	19	6709
56514	270	80	153	53	10703
56515	220	70	199	33	8850
56516	40	0	0	0	2151
56517	30	0	0	0	1160
56518	30	0	0	0	1172
56519	20	0	0	0	809
56520	310	90	134	54	12310
56521	50	0	0	0	1960
56522	50	0	0	20	1977
56523	40	20	0	0	1869
56524	60	20	0	0	2333
56527	70	0	0	0	2487
56528	130	50	150	28	5055
56529	300	80	111	54	11641
56531	140	40	0	19	5656
56533	50	0	0	0	2226
56534	90	30	138	6	3773
56535	80	40	0	0	3263
56536	40	20	0	0	1551
56537	1290	360	537	225	50886
56540	140	30	166	17	5348
56542	150	30	0	20	5797
56543	30	0	0	0	1414
56544	370	80	203	67	13548
56545	60	30	0	0	2735
56546	40	0	0	0	1701
56547	180	50	0	34	6952
56548	50	30	0	0	2020
56549	360	100	232	80	14355
56550	30	0	0	0	1212
56551	130	50	203	0	4899
56552	30	0	0	0	1294
56553	40	0	0	0	2005
56554	200	60	0	39	7561
56556	90	30	146	25	3370
56557	160	50	0	0	6218
56560	2680	880	877	742	106918
56566	20	0	0	0	797
56567	250	60	291	32	9313
56569	80	30	0	19	3247
56570	90	30	158	16	3346
56571	140	50	161	23	5411
56572	400	100	162	27	15186
56573	490	120	182	76	18599
56574	20	0	0	0	763
56575	30	0	0	0	1050
56576	60	20	0	0	1999
56578	80	30	0	0	2857
56579	90	30	213	0	3490
56580	90	40	0	0	3527
56581	30	0	0	0	1146
56584	100	30	135	0	3873
56585	80	40	236	29	3245
56586	170	50	282	20	6667
56587	110	30	118	23	4592
56588	40	0	0	0	1645
56589	130	50	0	31	5142
56590	40	0	0	0	1908
56592	40	0	0	0	1593
56594	40	0	0	0	1324
56601	2030	630	1095	447	81248
56621	310	80	470	37	11710
56623	210	60	136	25	8572
56626	30	0	0	0	1407
56627	40	0	0	0	2216
56628	100	40	147	0	4075
56630	170	40	138	26	6508
56633	190	50	226	30	7552
56634	110	30	134	22	4475
56636	330	100	391	37	13119
56637	0	0	0	0	0
56639	30	0	0	0	1309
56641	40	0	0	0	2053
56644	60	30	261	0	2233
56646	20	0	176	0	904
56647	50	0	0	0	1744
56649	680	230	670	56	28120
56650	50	0	0	0	1712
56651	40	0	0	0	1502
56652	50	20	246	0	2423
56653	120	50	134	48	4897
56655	110	40	0	0	4040
56657	40	0	0	0	1988
56660	30	0	0	0	1498
56661	60	20	0	0	2015
56662	50	30	0	0	1929
56667	50	30	152	0	1947
56669	30	0	0	0	1222
56672	140	50	188	39	5371
56673	70	20	0	0	2915
56676	130	50	238	0	4963
56678	70	30	182	0	2950
56681	30	0	0	0	1733
56683	50	0	212	46	1880
56684	30	0	0	0	1273
56686	70	30	0	0	2605
56701	1030	350	541	168	42300
56710	40	0	0	0	1812
56713	80	40	0	54	3009
56714	110	20	66	27	3977
56715	30	0	0	0	1593
56716	600	180	143	110	23860
56721	750	250	269	186	30270
56722	30	0	0	0	1086
56723	80	30	0	28	3218
56725	80	30	118	0	2980
56726	110	30	94	32	4294
56727	70	30	0	0	2999
56728	120	40	0	0	4697
56732	70	30	0	29	2769
56733	40	20	0	0	1676
56734	40	0	0	0	1542
56735	70	0	0	43	2669
56736	80	30	0	0	3113
56737	70	30	0	30	2900
56738	110	30	222	0	4338
56742	60	0	0	0	2280
56744	40	0	0	0	1650
56748	50	0	124	0	1972
56750	200	50	0	32	8152
56751	440	130	107	64	18008
56754	50	0	0	0	1778
56756	40	0	0	0	1629
56757	70	40	0	0	2880
56758	30	0	0	0	1137
56759	20	0	0	0	967
56760	40	0	0	0	1786
56761	40	0	0	0	1536
56762	200	60	143	21	7951
56763	400	80	85	52	15989
99999	2080	730	982	147	83098
0	147040	41860	15037	14489	5678694
38601	120	40	0	0	4528
38603	110	50	0	0	4466
38606	760	190	79	56	28465
38610	140	30	0	18	5273
38611	930	250	98	62	35725
38614	570	180	74	62	21563
38617	30	0	0	0	1869
38618	630	150	98	29	23709
38619	160	50	0	0	6349
38620	170	40	0	13	6410
38621	30	0	0	0	963
38625	70	0	0	0	2704
38626	50	20	0	0	2423
38627	70	0	0	0	2737
38629	100	20	0	0	3846
38632	1620	440	100	158	62342
38633	120	20	0	0	4207
38635	590	190	70	57	22224
38637	1530	450	194	158	56804
38641	160	30	0	33	5990
38642	100	30	0	0	3497
38643	50	0	0	0	1790
38645	70	40	0	34	2931
38646	120	50	0	0	4387
38647	20	0	0	0	829
38650	230	30	0	31	8285
38651	470	130	0	40	18160
38652	960	190	121	79	36867
38654	3460	1010	344	400	131829
38655	1800	640	78	341	71933
38658	120	30	0	0	4580
38659	140	40	0	20	5027
38661	110	40	0	0	3853
38663	580	110	69	34	21848
38664	70	40	0	0	2778
38665	120	30	0	0	4774
38666	230	50	73	22	8764
38668	740	170	94	53	27464
38670	40	0	0	0	2095
38671	2430	800	300	321	93668
38672	870	210	74	103	32000
38673	60	30	0	51	2417
38674	50	0	0	0	1959
38676	170	80	0	23	6195
38680	390	100	114	35	14563
38683	230	50	85	28	8881
38685	80	30	0	0	3175
38701	730	250	114	70	28094
38703	420	120	0	56	15790
38720	40	0	0	0	2366
38721	60	20	0	0	2417
38725	20	0	0	0	828
38726	30	0	0	0	1647
38730	80	30	0	0	3097
38732	720	260	78	105	28174
38736	40	0	0	0	2188
38737	90	40	0	0	3455
38740	30	0	0	0	3514
38744	40	0	0	0	1866
38746	40	0	0	0	1622
38748	110	40	0	0	4377
38751	360	130	0	33	13615
38753	50	30	0	0	2029
38754	50	0	0	0	2417
38756	240	60	0	0	8969
38759	60	30	0	0	2512
38761	40	20	0	0	1582
38762	60	30	0	0	1991
38769	70	30	0	0	2608
38771	70	30	0	0	2923
38773	110	40	0	0	4393
38774	70	30	0	0	2551
38778	50	0	0	0	2069
38801	1340	400	75	150	51110
38804	830	240	67	107	32717
38821	680	130	60	61	26881
38824	380	70	56	24	14587
38826	320	80	89	39	12221
38827	170	40	0	26	6197
38828	260	60	56	27	9774
38829	870	170	87	52	32678
38833	110	0	0	0	4106
38834	1220	260	119	93	46917
38838	100	0	0	0	3872
38841	170	30	0	23	6212
38843	590	110	90	36	23276
38846	110	30	0	0	4257
38847	180	50	69	12	6671
38848	50	0	0	0	1865
38849	350	70	0	26	13346
38850	140	30	0	24	5016
38851	390	90	51	32	14764
38852	470	80	111	47	17787
38855	280	60	63	10	10725
38856	120	20	0	0	4572
38857	230	50	0	19	8569
38858	350	60	116	24	13446
38859	40	0	0	0	1311
38860	200	40	0	0	7454
38862	140	40	0	17	5474
38863	1050	210	130	96	40322
38864	90	0	0	0	2969
38865	240	50	67	0	9176
38866	810	180	80	67	31672
38868	230	80	61	27	9080
38870	180	50	0	0	7053
38871	120	30	0	30	4512
38873	160	30	0	28	5848
38876	70	0	0	0	2938
38878	100	0	0	0	3811
38901	750	200	121	42	28867
38913	40	0	0	0	2020
38914	30	0	0	0	1244
38915	180	50	0	0	6841
38916	200	60	0	24	7887
38917	180	40	0	0	7181
38920	20	0	0	0	892
38921	140	60	0	22	5536
38922	170	50	0	0	6723
38923	70	20	0	0	2555
38924	30	0	0	0	998
38925	110	30	0	0	4199
38927	50	0	0	0	1905
38928	0	0	0	0	0
38929	50	0	0	0	1796
38930	720	250	115	79	27726
38940	110	30	0	27	4141
38941	90	50	0	15	3595
38943	40	0	0	0	1637
38944	0	0	0	0	0
38948	100	40	0	0	3767
38949	30	0	0	0	1928
38950	0	0	0	0	0
38951	50	0	0	0	1786
38952	20	0	0	0	954
38953	40	0	0	0	1380
38954	40	0	0	0	1866
38961	50	0	0	0	1747
38963	40	0	0	0	1688
38965	490	130	0	43	19373
38967	320	70	0	24	12324
39038	160	60	0	24	6334
39039	130	50	0	0	5336
39040	200	50	0	0	7736
39041	170	60	0	32	6647
39042	2310	670	101	304	89825
39044	200	50	0	43	7900
39045	40	20	0	0	1432
39046	1180	390	94	174	44047
39047	2700	990	111	479	107364
39051	710	170	125	48	27063
39054	30	0	0	0	2059
39056	1760	570	96	318	68658
39057	110	30	0	0	4071
39059	550	140	100	43	21245
39063	100	50	0	0	3619
39066	200	60	0	19	7803
39067	70	0	0	0	2430
39069	170	60	126	0	6235
39071	260	80	0	51	10244
39073	1310	320	83	92	51154
39074	550	150	93	39	21391
39078	50	0	0	0	2351
39079	40	20	0	0	1694
39082	70	30	0	0	2720
39083	360	110	66	31	13700
39086	50	20	0	0	1823
39090	570	140	106	29	21501
39092	140	40	0	36	5307
39094	170	60	0	18	6771
39095	210	90	0	0	8357
39096	70	40	0	0	2853
39097	40	0	0	0	3164
39108	110	30	125	0	4138
39110	2370	850	116	372	91993
39111	470	130	0	37	17688
39114	490	120	0	44	18578
39116	160	50	0	0	5969
39117	480	90	0	41	18010
39119	230	60	0	0	8462
39120	1120	370	160	118	43812
39140	110	50	0	0	3934
39144	20	0	0	0	937
39145	320	60	0	33	12090
39146	90	40	0	0	3225
39149	90	30	0	0	3233
39150	200	70	0	17	7788
39152	60	0	0	0	2121
39153	210	40	0	53	7906
39154	530	160	94	52	21062
39156	50	0	0	0	2553
39157	1580	760	110	312	64938
39159	100	50	0	0	3841
39160	100	30	0	0	3724
39166	30	0	0	0	2083
39168	340	90	67	0	12857
39169	50	30	0	0	1834
39170	650	180	128	45	24420
39175	230	70	0	0	8627
39176	90	40	0	0	3400
39179	30	0	0	0	1322
39180	1610	570	228	178	63948
39183	770	240	180	87	30468
39189	170	60	0	0	6134
39191	420	100	94	34	15766
39192	70	30	0	0	2672
39194	530	190	0	58	20363
39201	30	0	0	0	1295
39202	260	160	0	80	11299
39203	60	30	0	0	2307
39204	350	110	0	54	12830
39206	970	390	138	160	37133
39208	1910	570	113	276	74814
39209	700	260	83	82	27315
39211	1510	710	0	284	60400
39212	1220	390	123	140	45148
39213	580	220	0	54	22479
39216	180	110	0	72	7463
39218	430	110	94	40	16526
39232	540	240	109	118	21893
39272	1100	330	77	173	40978
39301	1040	310	55	65	41145
39305	1210	410	162	111	47931
39307	560	180	68	42	21779
39320	90	30	0	0	3445
39322	70	30	0	0	2734
39323	80	30	0	0	3126
39325	410	90	68	29	16287
39326	30	0	0	0	1199
39327	230	60	0	20	8898
39328	180	70	0	0	7347
39330	200	40	0	0	7382
39332	110	30	0	0	4067
39335	160	50	0	29	6091
39336	60	20	0	0	2264
39337	120	30	0	0	4719
39338	140	50	138	0	4989
39339	690	190	113	46	26254
39341	240	60	0	22	8196
39342	90	30	0	0	3178
39345	280	70	0	34	10755
39346	110	40	0	0	4392
